City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
331,buka,40.8108,69.1986,70.88000000000004,34,5,2.54,UZ,1716786304
332,at taj,24.2049,23.2857,79.82600000000009,33,17,5.07,LY,1716786426
333,neiafu,-18.65,-173.9833,79.484,89,75,2.06,TO,1716786427
334,fortuna,40.5982,-124.1573,53.65400000000005,91,100,4.12,US,1716786427
335,selfoss,63.9331,-20.9971,46.04000000000002,88,100,0.93,IS,1716786427
336,ilabaya,-17.4208,-70.5133,63.158,38,0,0.21,PE,1716786427
337,makary,12.5717,14.4666,88.934,41,56,2.12,CM,1716786427
338,nema,57.5067,50.5011,47.372000000000035,47,1,3.38,RU,1716786428
339,bela,25.9333,81.9833,108.392,21,38,2.56,IN,1716786428
340,yerofey pavlovich,53.9667,121.9667,62.6,23,98,4.18,RU,1716786428
341,nuuk,64.1835,-51.7216,32.61200000000006,86,100,6.17,GL,1716786428
342,klyuchi,52.2667,79.1667,51.81800000000008,78,100,7.65,RU,1716786428
343,san patricio,28.017,-97.5169,84.83000000000004,87,90,4.68,US,1716786428
344,shalqar,47.8333,59.6,71.67200000000004,30,86,7.5,KZ,1716786428
345,salahonda,2.1019,-78.7217,78.674,92,100,5.88,CO,1716786428
346,mont-dore,-22.2833,166.5833,75.00200000000008,99,96,3.67,NC,1716786429
347,tommot,58.9564,126.2925,59.82800000000007,50,100,2.85,RU,1716786429
348,qaryat suluq,31.6682,20.2521,66.61400000000003,76,12,4.7,LY,1716786429
349,sanya,18.2431,109.505,88.53800000000004,70,99,3.29,CN,1716786429
350,new kensington,40.5698,-79.7648,66.34400000000008,79,100,0.89,US,1716786429
351,ghat,24.9647,10.1728,86.43200000000002,23,100,2.7,LY,1716786429
352,kucove,40.8003,19.9167,63.30200000000008,84,100,0.21,AL,1716786431
353,russkaya polyana,49.417,31.9201,62.36600000000001,71,81,3.71,UA,1716786431
354,hassi messaoud,31.6804,6.0729,75.7760000000001,29,4,4.97,DZ,1716786431
355,san miguel,13.4833,-88.1833,76.11800000000008,92,1,0.44,SV,1716786220
356,west end,26.6833,-78.9667,76.98200000000001,76,0,5.4,BS,1716786431
357,tauranga,-37.6861,176.1667,57.524000000000015,75,84,2.24,NZ,1716786431
358,nadym,65.5333,72.5167,31.964000000000034,63,74,4.61,RU,1716786302
359,arkhangel'sk,64.5401,40.5433,63.122000000000035,42,40,7.0,RU,1716786432
360,pallasovka,50.05,46.8833,64.4,65,20,6.99,RU,1716786432
361,sayat,38.7839,63.8803,74.12000000000006,15,0,4.27,TM,1716786432
362,bridgewater,44.3835,-64.5155,50.63000000000004,92,91,0.45,CA,1716786432
363,longmen,24.9597,118.0889,84.00200000000008,78,89,3.53,CN,1716786432
364,gulf breeze,30.3571,-87.1639,82.45400000000005,87,75,7.2,US,1716786432
365,dongning,44.0622,131.1207,53.94199999999999,85,100,3.12,CN,1716786433
366,bel ombre,-4.6167,55.4167,83.08399999999999,79,61,6.4,SC,1716786433
367,taungoo,18.9333,96.4333,83.55200000000008,81,100,5.74,MM,1716786279
368,namibe,-15.1961,12.1522,72.68000000000004,75,10,0.66,AO,1716786433
369,ilha de mocambique,-15.0342,40.7358,72.53600000000007,83,47,7.69,MZ,1716786433
370,molde,62.7375,7.1591,67.83800000000005,56,75,2.06,NO,1716786433
371,fresnillo,23.1667,-102.8833,76.55,17,9,2.36,MX,1716786434
372,storozhevaya,43.8789,41.4514,58.280000000000044,79,63,1.17,RU,1716786434
373,swakopmund,-22.6833,14.5333,73.72400000000002,35,7,5.91,NA,1716786434
374,santa cruz cabralia,-16.2781,-39.0247,73.63399999999999,88,20,2.06,BR,1716786340
375,kahama,-3.8333,32.6,70.21400000000003,63,86,1.86,TZ,1716786434
376,murray bridge,-35.1167,139.2667,73.34600000000005,25,3,1.37,AU,1716786434
377,yelizovo,53.1873,158.3805,42.944000000000074,75,75,7.0,RU,1716786230
378,opi,6.7814,7.4365,69.36800000000008,98,98,1.95,NG,1716786435
379,bouna,9.2667,-3.0,72.03200000000001,95,52,2.4,CI,1716786435
380,filey,54.21,-0.2892,53.041999999999994,89,69,3.58,GB,1716786435
381,shubarshi,48.5872,57.1869,67.69400000000007,41,5,5.15,KZ,1716786435
382,boone,39.0334,-92.3335,69.49400000000007,80,46,4.14,US,1716786416
383,gaigeturi,33.4644,126.3183,66.48800000000004,65,100,5.09,KR,1716786435
384,novodvinsk,64.4165,40.8122,62.780000000000044,46,98,6.12,RU,1716786436
385,petauke,-14.2426,31.3253,59.07200000000004,70,53,1.41,ZM,1716786436
386,witbank,-25.8713,29.2332,45.68000000000004,44,0,2.38,ZA,1716786436
387,duekoue,6.7472,-7.3496,71.708,99,100,0.67,CI,1716786436
388,hisar,29.1667,75.7167,110.57000000000006,7,0,2.08,IN,1716786436
389,alo,7.4178,6.7371,74.73200000000001,95,100,1.07,NG,1716786436
390,hualien city,23.9769,121.6044,82.63399999999999,88,42,1.44,TW,1716786436
391,magistral'nyy,56.1725,107.4458,78.36800000000008,21,15,2.07,RU,1716786437
392,verkhnevilyuysk,63.4453,120.3167,73.20200000000008,35,10,0.58,RU,1716786437
393,aioun,16.6614,-9.6149,86.75600000000003,15,3,3.5,MR,1716786437
394,katabu,-4.9333,122.5167,88.71800000000009,58,67,3.89,ID,1716786437
395,san pedro pochutla,15.7333,-96.4667,80.22200000000004,81,0,1.33,MX,1716786437
396,heath,40.0228,-82.4446,66.70400000000005,93,100,3.09,US,1716786437
397,meiktila,20.8667,95.8667,78.20600000000003,86,99,8.87,MM,1716786438
398,amungan,15.3652,119.9582,87.54800000000003,68,100,3.73,PH,1716786438
399,strensall,54.04,-1.0351,52.412000000000056,98,72,2.71,GB,1716786438
400,siverek,37.755,39.3167,68.73800000000004,50,19,1.46,TR,1716786438
401,plastun,44.7561,136.2939,46.291999999999994,95,100,3.34,RU,1716786438
402,atafu village,-8.5421,-172.5159,84.61400000000003,76,25,5.85,TK,1716786438
403,mola di bari,41.0609,17.0873,65.31800000000008,83,5,3.91,IT,1716786439
404,luderitz,-26.6481,15.1594,72.19400000000007,32,0,6.57,NA,1716786439
405,gamba,-2.65,10.0,75.308,92,94,1.32,GA,1716786439
406,hithadhoo,-0.6,73.0833,83.89400000000008,77,100,3.42,MV,1716786439
407,hirara,24.8,125.2833,80.25800000000001,88,94,9.06,JP,1716786439
408,santona,43.4439,-3.4576,59.21600000000001,89,100,1.81,ES,1716786439
409,paracuru,-3.41,-39.0306,78.11600000000001,93,43,3.58,BR,1716786440
410,mana,5.6592,-53.7767,77.82800000000006,91,90,3.45,GF,1716786440
411,shakhun'ya,57.6758,46.6114,49.64000000000002,46,16,1.9,RU,1716786440
412,cockburn town,21.4612,-71.1419,81.17600000000009,81,26,6.7,TC,1716786440
413,lompoc,34.6391,-120.4579,55.77800000000006,87,100,3.09,US,1716786440
414,togur,58.3631,82.8265,44.15,94,100,3.13,RU,1716786440
415,olathe,38.8814,-94.8191,71.74400000000007,87,0,3.09,US,1716786195
416,zhob,31.3411,69.4481,92.76800000000009,8,0,12.26,PK,1716786441
417,muisne,0.6,-80.0333,77.64800000000002,89,98,3.97,EC,1716786441
418,nikolayevsk-on-amure,53.1406,140.73,45.21200000000006,79,100,2.24,RU,1716786305
419,mili,6.0815,171.735,83.62400000000001,77,68,5.52,MH,1716786441
420,alamosa,37.4695,-105.87,51.78200000000002,32,0,4.12,US,1716786415
421,sarigerme,36.7155,28.7044,65.71400000000003,77,40,2.06,TR,1716786442
422,alofi,-19.0595,-169.9187,78.692,94,40,1.54,NU,1716786442
423,shingu,33.7333,135.9833,71.816,97,100,2.59,JP,1716786442
424,sur,22.5667,59.5289,93.65,40,0,2.75,OM,1716786258
425,langarud,37.197,50.1535,73.45400000000005,77,1,2.37,IR,1716786443
426,amos,48.5669,-78.1162,57.596000000000046,75,100,3.49,CA,1716786443
427,smirnykh,49.75,142.8333,53.00600000000003,54,62,3.35,RU,1716786443
428,mossel bay,-34.1831,22.146,58.424000000000014,74,0,1.82,ZA,1716786443
429,magadan,59.5667,150.8,62.52800000000006,61,58,7.17,RU,1716786152
430,box elder,41.5005,-112.8764,61.141999999999996,53,44,4.31,US,1716786444
431,tolanaro,-25.0319,46.9987,69.0260000000001,81,0,2.01,MG,1716786444
432,kitimat,54.0524,-128.6534,45.91400000000003,30,100,0.45,CA,1716786444
433,minas de marcona,-15.2119,-75.1103,52.23200000000001,90,59,5.68,PE,1716786444
434,baiti,13.745,-14.7482,79.808,57,76,4.98,SN,1716786444
435,wynne,35.2245,-90.7868,76.38800000000005,84,6,6.16,US,1716786444
436,yaren,-0.5472,166.916,84.12800000000007,74,39,6.21,NR,1716786444
437,encruzilhada do sul,-30.5439,-52.5219,51.242,92,100,3.61,BR,1716786173
438,weno,7.4515,151.8468,81.24800000000002,84,100,6.31,FM,1716786445
439,mhamid,29.82,-5.72,78.89000000000001,15,0,2.9,MA,1716786445
440,isiro,2.7739,27.616,67.85600000000002,99,61,0.42,CD,1716786445
441,el granada,37.5027,-122.4694,60.062000000000054,82,100,7.2,US,1716786445
442,kimbe,-5.5502,150.1429,87.58399999999999,69,89,1.19,PG,1716786445
443,sikonge,-5.6333,32.7667,68.81000000000009,65,96,2.06,TZ,1716786446
444,acarau,-2.8856,-40.12,75.32600000000009,90,61,3.97,BR,1716786446
445,grand gaube,-20.0064,57.6608,78.36800000000008,87,30,2.68,MU,1716786446
446,port moresby,-9.4431,147.1797,81.608,82,90,3.24,PG,1716786446
447,ardakan,32.31,54.0175,86.81000000000009,21,0,2.97,IR,1716786446
448,kattivakkam,13.2167,80.3167,97.10600000000002,56,100,6.86,IN,1716786229
449,tura,25.5198,90.2201,79.34000000000002,85,100,3.28,IN,1716786446
450,cestos city,5.46,-9.5828,76.424,90,100,1.66,LR,1716786446
451,saint-francois,46.4154,3.9054,55.418000000000085,89,100,1.54,FR,1716786447
452,lagdo,9.05,13.7333,80.02400000000002,61,86,1.21,CM,1716786447
453,matoury,4.8483,-52.3317,76.96400000000003,100,75,0.0,GF,1716786447
454,punta de bombon,-17.1717,-71.7931,62.168000000000085,83,88,3.32,PE,1716786447
455,tazacorte,28.629,-17.9293,68.97200000000004,91,75,5.14,ES,1716786447
456,afaahiti,-17.75,-149.2833,78.674,76,48,9.78,PF,1716786447
457,champerico,14.3,-91.9167,84.72200000000004,74,12,1.73,GT,1716786448
458,pechora,65.1472,57.2244,30.848000000000024,96,100,4.02,RU,1716786253
459,lockwood,45.8191,-108.4149,55.291999999999994,45,0,4.63,US,1716786448
460,chita,52.0333,113.55,75.092,13,29,2.0,RU,1716786448
461,san matias,-16.3667,-58.4,59.378000000000064,76,3,1.66,BO,1716786448
462,chibougamau,49.9168,-74.3659,50.9,77,89,2.35,CA,1716786448
463,krasnovishersk,60.4078,57.082,42.49400000000007,60,99,4.44,RU,1716786293
464,alice springs,-23.7,133.8833,74.75,38,0,4.12,AU,1716786448
465,bamboo flat,11.7,92.7167,87.89000000000001,79,40,6.69,IN,1716786449
466,pangai,-19.8,-174.35,78.49400000000007,80,88,7.06,TO,1716786449
467,fort mcmurray,56.7268,-111.381,58.58600000000007,44,40,4.12,CA,1716786370
468,penarroya-pueblonuevo,38.3,-5.2667,56.444000000000074,54,2,1.92,ES,1716786449
469,andreapol',56.6513,32.2664,62.67200000000004,76,63,2.58,RU,1716786449
470,lospalos,-8.5186,127.0025,79.016,73,77,5.48,TL,1716786449
471,daimiel,39.07,-3.615,63.98600000000007,61,2,1.59,ES,1716786450
472,ma'an,26.9775,110.7211,72.842,90,100,1.05,CN,1716786450
473,lahaina,20.8783,-156.6825,78.00800000000001,85,31,3.23,US,1716786450
474,aldinga beach,-35.2793,138.4604,75.25400000000005,49,2,1.55,AU,1716786450
475,guillermo zuniga,24.0167,-99.2,82.86800000000008,53,90,0.9,MX,1716786450
476,gao,16.6362,1.637,87.81800000000008,42,2,4.17,ML,1716786450
477,centerville,39.6284,-84.1594,67.98200000000001,93,100,2.57,US,1716786166
478,aur,8.1499,171.1687,82.92200000000004,81,91,6.04,MH,1716786451
479,kreminna,49.0495,38.2179,65.66000000000008,45,100,4.33,UA,1716786451
480,brookhaven,31.5791,-90.4407,77.25200000000008,85,0,3.92,US,1716786374
481,arteche,12.2645,125.4048,85.19000000000003,83,100,4.73,PH,1716786451
482,'anat al qadimah,34.4659,41.9331,85.56800000000008,23,2,2.8,IQ,1716786451
483,igarka,67.4667,86.5833,33.02600000000009,78,68,5.36,RU,1716786451
484,nouadhibou,20.931,-17.0347,66.18200000000002,82,83,9.26,MR,1716786452
485,doctor alberto oviedo mota,32.2275,-115.1697,77.12600000000009,26,0,3.69,MX,1716786452
486,paragominas,-2.9667,-47.4833,73.67000000000006,98,99,1.2,BR,1716786452
487,refahiye,39.9008,38.7667,56.48000000000004,59,9,1.05,TR,1716786452
488,aykhal,66.0,111.5,52.88000000000004,42,71,4.42,RU,1716786452
489,pavuluru,15.8529,80.1647,100.16600000000001,36,100,7.33,IN,1716786452
490,misungwi,-2.85,33.0833,70.08800000000005,66,48,1.52,TZ,1716786452
491,lukolela,-1.0605,17.1821,70.808,96,99,1.1,CD,1716786453
492,bakanas,44.8081,76.2772,66.48800000000004,27,0,5.3,KZ,1716786453
493,roses,42.262,3.1769,63.14000000000002,89,100,0.45,ES,1716786453
494,north bend,43.4065,-124.2243,54.860000000000085,87,0,2.06,US,1716786453
495,el sauzal de rodriguez,31.9,-116.6833,58.424000000000014,76,8,2.54,MX,1716786453
496,kolwezi,-10.7148,25.4667,53.582000000000015,63,56,2.71,CD,1716786241
497,gizo,-8.103,156.8419,83.42600000000009,78,82,4.21,SB,1716786453
498,kayangel,8.0823,134.7173,84.88399999999999,74,62,4.05,PW,1716786454
499,indramayu,-6.3264,108.32,86.64800000000002,66,82,5.64,ID,1716786248
500,uturoa,-16.7333,-151.4333,80.56400000000004,72,40,9.54,PF,1716786454
501,port macquarie,-31.4333,152.9167,70.89800000000002,68,1,2.72,AU,1716786454
502,sillamae,59.3997,27.7547,64.09400000000008,71,22,2.05,EE,1716786454
503,madzhalis,42.1217,47.8333,61.88000000000004,85,90,2.22,RU,1716786454
504,stjordalshalsen,63.4681,10.9262,66.2,63,0,5.14,NO,1716786454
505,olyokminsk,60.3736,120.4264,70.55600000000003,24,100,3.24,RU,1716786455
506,pangody,65.85,74.4859,27.5,85,29,3.33,RU,1716786455
507,yarmouth,41.7057,-70.2286,63.64400000000008,94,100,2.68,US,1716786455
508,nguigmi,14.2495,13.1092,85.46000000000008,38,54,3.3,NE,1716786455
509,peace river,56.2501,-117.286,53.708000000000006,66,46,2.41,CA,1716786455
510,bokhan,53.153,103.7714,78.458,28,32,5.43,RU,1716786455
511,shakawe,-18.3667,21.85,51.22400000000001,52,8,2.46,BW,1716786456
512,fada,9.5667,8.3,69.74600000000005,89,96,0.62,NG,1716786456
513,gweru,-19.45,29.8167,49.51400000000003,61,12,2.75,ZW,1716786456
514,camara de lobos,32.6333,-16.9667,65.71400000000003,76,40,4.12,PT,1716786456
515,hepingjie,42.0597,126.9158,45.14000000000002,98,100,4.05,CN,1716786456
516,ponta delgada,37.7333,-25.6667,65.192,82,75,1.03,PT,1716786456
517,vernon,50.2581,-119.2691,48.84800000000003,72,77,0.34,CA,1716786456
518,mikun',62.3547,50.0771,49.58600000000007,56,99,5.03,RU,1716786457
519,cruzeiro do sul,-29.5128,-51.9853,55.52600000000009,92,100,0.27,BR,1716786457
520,shiyan,32.6475,110.7781,79.41200000000006,29,25,5.77,CN,1716786241
521,puerto carreno,6.189,-67.4859,75.7760000000001,94,98,1.66,CO,1716786457
522,tanjung pinang,0.9167,104.45,91.43600000000006,73,100,4.36,ID,1716786231
523,tazovsky,67.4667,78.7,26.81600000000001,89,91,4.26,RU,1716786457
524,fomboni,-12.28,43.7425,81.24800000000002,63,32,8.14,KM,1716786458
525,hokuto,41.8848,140.639,56.21000000000008,99,100,3.56,JP,1716786458
526,winnemucca,40.973,-117.7357,50.05400000000005,37,0,1.54,US,1716786458
527,northam,51.0333,-4.2167,49.658,93,99,4.34,GB,1716786458
528,antsiranana,-12.2787,49.2917,77.05400000000006,66,29,1.35,MG,1716786458
529,jieshi,22.8134,115.8257,80.40200000000007,87,67,6.71,CN,1716786228
530,saudarkrokur,65.7461,-19.6394,48.668000000000085,80,96,0.17,IS,1716786458
531,esperanza,19.5847,-70.9849,77.57600000000009,92,100,1.93,DO,1716786459
532,balabac,7.9868,117.0645,87.31400000000004,71,100,4.99,PH,1716786459
533,monroe,43.1501,-77.6831,68.01800000000009,80,100,5.66,US,1716786164
534,carboneras,37.0015,-1.9213,66.70400000000005,68,9,2.56,ES,1716786459
535,ambon,-3.6954,128.1814,85.87400000000001,95,40,2.06,ID,1716786241
536,san ignacio,17.1561,-89.0714,84.34400000000008,79,0,4.12,BZ,1716786459
537,greenwood,34.1668,-82.1165,77.28800000000004,51,0,3.09,US,1716786459
538,farafangana,-22.8167,47.8333,69.78200000000001,84,73,1.47,MG,1716786460
539,diffa,13.3154,12.6113,85.87400000000001,43,82,3.95,NE,1716786460
540,barranca,-10.75,-77.7667,62.582000000000015,88,47,3.65,PE,1716786460
541,illizi,26.4833,8.4667,86.03600000000007,21,100,5.48,DZ,1716786460
542,bunda,-2.05,33.8667,68.46800000000009,81,56,1.87,TZ,1716786460
543,culfa,38.9558,45.6308,66.07400000000001,60,6,0.96,AZ,1716786460
544,puerto deseado,-47.7503,-65.8938,40.51400000000003,78,5,3.48,AR,1716786460
545,chifeng,42.2683,118.9636,75.12800000000007,18,3,5.75,CN,1716786414
546,novyy urgal,51.0736,132.5642,53.38399999999999,65,95,2.19,RU,1716786461
547,laguna,38.421,-121.4238,70.68200000000002,50,0,3.6,US,1716786461
548,brisas de zicatela,15.8369,-97.0419,83.44400000000007,75,0,2.16,MX,1716786461
549,puerto santa,-8.9906,-78.6456,63.64400000000008,89,71,4.74,PE,1716786461
550,red oak,32.5176,-96.8044,84.21800000000009,85,0,0.0,US,1716786461
551,nuku'alofa,-21.1333,-175.2,76.35200000000007,74,91,5.69,TO,1716786462
552,kedougou,12.5579,-12.1743,83.08399999999999,64,84,2.51,SN,1716786462
553,lice,38.4592,40.6475,56.174000000000014,55,45,1.24,TR,1716786462
554,garbahaarrey,3.3289,42.2209,79.77200000000003,64,7,8.68,SO,1716786462
555,chonchi,-42.6128,-73.8092,45.608000000000004,96,85,1.09,CL,1716786462
556,lata,40.1629,-8.3327,49.082000000000015,99,38,1.21,PT,1716786462
557,funafuti,-8.5243,179.1942,78.8,94,100,0.0,TV,1716786463
558,la ronge,55.1001,-105.2842,46.38200000000002,61,88,1.68,CA,1716786463
559,londonderry county borough,54.9972,-7.3092,49.280000000000044,98,100,2.48,GB,1716786463
560,metsamor,40.073,44.2896,65.642,67,5,0.51,AM,1716786463
561,labuan,5.2767,115.2417,82.68800000000005,74,96,0.47,MY,1716786463
562,budleigh salterton,50.6298,-3.3218,49.280000000000044,90,20,1.54,GB,1716786464
563,fortaleza,-3.7227,-38.5247,78.92600000000009,89,20,1.54,BR,1716785913
564,keetmanshoop,-26.5833,18.1333,58.80200000000008,32,2,3.72,NA,1716786464
565,port saint john's,-31.6229,29.5448,62.024000000000015,72,12,2.81,ZA,1716786464
566,amahai,-3.3333,128.9167,82.36400000000003,79,97,2.31,ID,1716786241
567,djibo,14.1022,-1.6306,87.63800000000005,44,21,5.63,BF,1716786464
568,anton lizardo,19.05,-95.9833,84.41600000000001,75,57,1.26,MX,1716786464
569,trosa,58.8962,17.5481,65.35400000000006,81,5,2.83,SE,1716786465
570,calama,-22.4667,-68.9333,47.588000000000044,17,0,3.51,CL,1716786465
571,vila franca do campo,37.7167,-25.4333,64.88600000000007,99,40,1.06,PT,1716786465
572,salmon arm,50.6998,-119.3024,46.07600000000009,80,73,1.76,CA,1716786465
573,mocimboa,-11.3167,40.35,71.90600000000003,81,30,4.8,MZ,1716786465
574,n'zeto,-7.2312,12.8666,75.70400000000005,91,100,3.63,AO,1716786465
575,masterton,-40.9597,175.6575,52.88000000000004,83,73,1.24,NZ,1716786465
576,patterson,37.4716,-121.1297,70.10600000000002,68,0,1.98,US,1716786466
577,shetpe,44.1667,52.1167,67.98200000000001,31,100,8.03,KZ,1716786240
578,zhezqazghan,47.7833,67.7667,73.97600000000008,25,20,9.0,KZ,1716786466
579,hammerfest,70.6634,23.6821,43.25,100,75,1.54,NO,1716786466
580,cartagena,10.3997,-75.5144,82.02200000000003,89,40,2.57,CO,1716786254
581,lengshuitan,26.4111,111.5956,78.11600000000001,79,99,2.58,CN,1716786466
582,knyaze-volkonskoye,48.4642,135.4567,55.742,51,100,7.6,RU,1716786467
583,diapaga,12.0708,1.7889,83.96600000000001,55,78,3.53,BF,1716786467
584,volda,62.1476,6.0741,66.86600000000001,48,0,0.0,NO,1716786467
585,bathsheba,13.2167,-59.5167,81.21200000000006,89,40,6.69,BB,1716786467
586,orenburg,51.7727,55.0988,50.018000000000086,42,0,7.55,RU,1716786467
587,ciudad lazaro cardenas,17.9583,-102.2,77.792,76,41,1.8,MX,1716786467
